anahtar,bolum,konusmaci,ton,ton_elle,tr,en,kaynak
D11_N_FIRED,11,SPK_NIHAT,,0,...Şapkamı mı? Şapkam bende kalsın. Formu ben doldururum.,...My hat? I'll keep my hat. I'll fill in the form myself.,kod
D11_N_FOUND,11,SPK_NIHAT,,0,Tarayıcı onu gösteriyor. Ateşin başında. Yarını bekliyor.,The scanner's pointing to him. By the fire. Waiting for tomorrow.,kod
D11_N_FROZE,11,SPK_NIHAT,,0,(Karar veremedi. Yönetmelik onun yerine karar verdi.),(He couldn't decide. The regulations decided for him.),kod
D11_N_GIVE_UP,11,SPK_NIHAT,,0,"(Formu katlar, cebine koyar) ...Bu gece burada kimseyi görmedim. Siz de beni görmediniz. İyi geceler, Bay Tolga.","(Folds the form, pockets it) ...I saw nobody here tonight. And you didn't see me. Goodnight, Mr Tolga.",kod
D11_N_HELP_1,11,SPK_NIHAT,,0,"Size yardım edeceğim, Bay Tolga. Yarın otağa sizinle geleceğim. Resmî denetim ziyareti. Fatih'e bir form göstereceğim.","I'm going to help you, Mr Tolga. Tomorrow I'll come to the imperial tent with you. An official inspection visit. I'll show Mehmed a form.",kod
D11_N_HELP_3,11,SPK_NIHAT,,0,Çünkü... raporumda 'mutlu' diye bir kutucuk yoktu. Kutucuğu ben ekledim.,Because... there was no box for 'happy' in my report. I added one.,kod
D11_N_HONEST,11,SPK_NIHAT,,0,(Formu indirir) ...Pazartesi toplantısı. Benim de var. Hiç bitmiyor.,(Lowers the form) ...A Monday meeting. I have one too. It never ends.,kod
D11_N_H_02,11,SPK_NIHAT,[hesitant],0,...Hikmet Bey? Burada? Pijamayla? Bu... bu bir ikinci ihlal.,...Mr Hikmet? Here? In pyjamas? This... this is a second violation.,kod
D11_N_H_04,11,SPK_NIHAT,,0,Garanti belgesi Büro'ca tanınmaz. Form Z-1 tanınır. Z-1'in aslı bizde.,Warranties aren't recognised by the Bureau. Form Z-1 is. We hold the original Z-1.,kod
D11_N_H_06,11,SPK_NIHAT,[shouting],0,Formun arkasına çizim yapılmaz! Yönetmelik 3/a!,Nothing may be drawn on the back of a form! Regulation 3/a!,kod
D11_N_H_08,11,SPK_NIHAT,[hesitant],0,...Şüpheli kaçtı. Bu bir form savaşıydı ve ben... kazandım mı? Kimse kazanmadı. Tolga kazandı.,...The suspect has fled. That was a war of forms and I... won? Nobody won. Tolga won.,kod
D11_N_INSURANCE,11,SPK_NIHAT,,0,Sıfır form... Bu cümle bende bir şey kıpırdattı. Beğenmedim.,Zero forms... That sentence stirred something in me. I didn't care for it.,kod
D11_N_ITEM_ANY,11,SPK_NIHAT,,0,"(Eşyaya bakar, not alır) Envantere eklendi.","(Looks at the item, makes a note) Added to the inventory.",kod
D11_N_ITEM_BOOK,11,SPK_NIHAT,,0,"Bu kitabın yarısı artık yanlış. Siz yanlış yaptınız, kitap da yanlış oldu.","Half this book is now wrong. You did wrong, so the book went wrong.",ad
D11_N_ITEM_CHICKPEAS,11,SPK_NIHAT,,0,Leblebi mi? ...Kavrulmuş. Bu bir rüşvet mi? (Bir tane alır) Rüşvet değil. İkram.,Leblebi? ...Roasted. Is this a bribe? (Takes one) It isn't a bribe. It's hospitality.,ad
D11_N_ITEM_CUBE,11,SPK_NIHAT,,0,"Bırakın küpü. Küp değil, benim kariyerim karışık.",Put the cube down. It's not the cube that's scrambled. It's my career.,ad
D11_N_ITEM_PHONE,11,SPK_NIHAT,,0,Artık form yok. Formlar bitti. Siz bitirdiniz.,There are no more forms. The forms have run out. You ran them out.,ad
D11_N_ITEM_TAPE,11,SPK_NIHAT,,0,Koli bandı. Hikmet Bey'in imzası. ...Selamımı söyleyin.,Duct tape. Mr Hikmet's signature. ...Give him my regards.,ad
D11_N_ITEM_THERMOS,11,SPK_NIHAT,,0,Bir bardak daha. Bu saatten sonra fark etmez.,Another cup. It hardly matters now.,ad
D11_N_LOST_1,11,SPK_NIHAT,,0,Tarayıcı... hiçbir şey göstermiyor. İz kaybolmuş. Raporuma 'keçi' yazmıştım.,The scanner... shows nothing. The trail's gone. I wrote 'goat' in my report.,kod
D11_N_LOST_2,11,SPK_NIHAT,,0,Yarın yeniden ararım. Tarayıcıyı şarj edeyim. Şarj nerede? 1453'te priz yok.,I'll look again tomorrow. Let me charge the scanner. Where do you charge it? There are no sockets in 1453.,kod
D11_N_NK_02,11,SPK_NIHAT,,0,(Fötr şapkasının üstünde bir tavuk) ...Şapkamda bir tavuk var. Bu da bir form mu?,(A chicken on top of his fedora) ...There's a chicken on my hat. Is this also a form?,kod
D11_N_NK_04,11,SPK_NIHAT,,0,...Kaçtı. Tavuk hâlâ şapkamda. Büro Baskısı'na yazmıyorum. Bu bir tavuk kazası.,...He's gone. The chicken's still on my hat. I'm not putting this in the Bureau Pressure log. It was a chicken accident.,kod
D11_N_RELEASE,11,SPK_NIHAT,,0,"Sizi bırakıyorum, Bay Tolga. Raporuma 'şüpheli yerinde, tehlikesiz, fesli' yazacağım. Yarın huzura çıkıyorsunuz. Formu sonra doldurursunuz.","I'm letting you go, Mr Tolga. My report will say 'suspect located, harmless, wearing a fez'. You go before the Sultan tomorrow. You can fill in the form afterwards.",kod
D11_N_RUN_FAIL,11,SPK_NIHAT,,0,"(Tek adımda önünde) Denetçiler koşmaz, Bay Tolga. Denetçiler zaten oradadır.","(One step and he's in front of you) Inspectors don't run, Mr Tolga. Inspectors are simply already there.",kod
D11_N_RUN_OK,11,SPK_NIHAT,,0,"(Arkasından bakar) ...Kaçan birini kovalamak için Form Z-9 lazım. Bende yok. Güle güle, Bay Tolga.","(Watches him go) ...Pursuing a fleeing person requires Form Z-9. I don't have one. Goodbye, Mr Tolga.",kod
D11_N_TIME_UP,11,SPK_NIHAT,,0,"Süre doldu. Üç söz dedim, Bay Tolga.","Time's up. I said three words, Mr Tolga.",kod
D11_N_T_SILENT,11,SPK_NIHAT,,0,Susmak da bir cevaptır. Kötü bir cevap.,Silence is also an answer. A poor one.,kod
D11_N_WALL,11,SPK_NIHAT,[hesitant],0,Yardım... Yönetmelikte 'yardım' diye bir fiil var mı? Yok. Ama...,Help... Is there a verb 'to help' in the regulations? There isn't. But...,kod
D11_N_WALL_KEPT,11,SPK_NIHAT,[sad],0,(Form sapasağlam) ...Yardım edemem. Ama tutuklamayacağım da. Rapor ederim. Sonra.,(The form is intact) ...I can't help. But I won't arrest you either. I'll report it. Later.,kod
D11_N_WALL_TORN,11,SPK_NIHAT,,0,(Kâğıtlar ateşe düşüyor) Yırttım. İkinci kez. Artık alışıyorum.,(Paper drifts into the fire) I tore it. Twice now. I'm getting used to it.,kod
D11_T_02,11,SPK_TOLGA,,0,...Hangi form?,...What form?,kod
D11_T_04,11,SPK_TOLGA,,0,Keçiyi sigortaladım sadece. Poliçesi var.,I only insured the goat. It has a policy.,kod
D11_T_BOOM,11,SPK_TOLGA,,0,(Yüzü hâlâ is içinde) Kimse yaralanmadı. Bunu yazın. Kimse yaralanmadı.,(Face still covered in soot) Nobody was hurt. Write that down. Nobody was hurt.,kod
D11_T_BURIED,11,SPK_TOLGA,,0,Hâlâ kulaklarımdan toprak çıkıyor.,There's still soil coming out of my ears.,kod
D11_T_BYZ,11,SPK_TOLGA,,0,Sadece bir barikatı bantladım.,I only taped a barricade.,kod
D11_T_CUFF,11,SPK_TOLGA,,0,Dört milyon beş yüz... Bu bankadan bile uzun.,Four million five hundred... That's longer than the bank.,kod
D11_T_HELP_2,11,SPK_TOLGA,,0,Neden?,Why?,kod
D11_T_HELP_4,11,SPK_TOLGA,,0,Bir Denetçi ve bir sigortacı Fatih'in huzurunda. Bu fıkra gibi başlıyor.,An inspector and an insurance man before Sultan Mehmed. This sounds like the start of a joke.,kod
D11_T_HONEST,11,SPK_TOLGA,,0,Ben sadece evime dönmek istiyorum. Pazartesi toplantım var. Kimse beni aramaz ama... ben orada olmak istiyorum.,"I just want to go home. I've a meeting on Monday. Nobody will miss me, but... I want to be there.",kod
D11_T_INSURANCE,11,SPK_TOLGA,,0,"Bir risk analizi yapalım. Beni tutuklarsanız: bir form, üç nüsha, bir Bekleme Salonu. Bırakırsanız: sıfır form.","Let's do a risk analysis. Arrest me: one form, three copies, one Waiting Room. Let me go: zero forms.",kod
D11_T_RELEASE,11,SPK_TOLGA,,0,Teşekkürler. Siz... iyi bir memursunuz. Bu bir iltifat. Sanırım.,Thank you. You're... a good civil servant. That's a compliment. I think.,kod
D11_T_RUN,11,SPK_TOLGA,,0,(Ateşin etrafından dolanıp karanlığa koşar),(Runs round the fire and into the dark),kod
D11_T_SURRENDER,11,SPK_TOLGA,,0,Tamam. Teslim oluyorum. En azından formu doldurmayı bitirelim.,All right. I give up. Let's at least finish filling in the form.,kod
D12B_H_RADIO,12,SPK_HIKMET,,0,"(Telsiz, çok uzaktan) Evlât... pencere yarın sabah. 07:15. Hazır ol.","(Radio, very far away) Son... the window's tomorrow morning. 07:15. Be ready.",kod
D12B_K_01,12,SPK_EMPEROR,,0,Frenk. Gelmişsin. Theodoros seni yine beyaz bayrakla içeri aldı. Bu şehirde kurallar senin için esniyor.,Frank. You came. Theodoros brought you in under the white flag again. This city bends its rules for you.,kod
D12B_K_03,12,SPK_EMPEROR,,0,Bak. Güneş Sultan'ın çadırlarının üstüne batıyor. Bin yıldır her akşam bu surlara batıyor.,Look. The sun is setting over the Sultan's tents. For a thousand years it has set over these walls every evening.,kod
D12B_K_CANT_SAY,12,SPK_EMPEROR,,0,(Başını sallar) Doğru cevap. Bilmemek bazen en büyük lütuftur.,(Nods) The right answer. Sometimes not knowing is the greatest mercy.,kod
D12B_K_DONE_1,12,SPK_KADRI,,0,Theodoros bana dün gece surdaki gediği yapışkan bezle sağlamlaştırdığını söyledi. Garip bir hediye. Ama bir hediye.,Theodoros told me that last night you reinforced the breach in our wall with sticky cloth. A strange gift. But a gift.,ad
D12B_K_DONE_2,12,SPK_KADRI,,0,"Bir gedik kapanmış, bir komutanın omzu ısınmış. Garip hediyeler, Frenk. Ama hediyeler.","A breach closed, a commander's shoulder warmed. Strange gifts, Frank. But gifts.",ad
D12B_K_DONE_3,12,SPK_KADRI,,0,"Bir gedik, bir omuz, bir de sabaha kadar leblebi çiğneyen nöbetçiler. Bu şehir hiç böyle savunulmamıştı.","A breach, a shoulder, and guards chewing chickpeas until dawn. This city has never been defended quite like this.",ad
D12B_K_END,12,SPK_EMPEROR,,0,"Bir şehrin kaderini bir adam değiştirmez, yabancı. Ama bir akşamı değiştirebilir. Teşekkür ederim.","One man does not change the fate of a city, stranger. But he can change an evening. Thank you.",kod
D12B_K_LIE,12,SPK_EMPEROR,,0,"(Uzun bakar) Yalan söylüyorsun, Frenk. Ama iyi niyetle söylüyorsun. Teşekkür ederim.","(A long look) You are lying, Frank. But you lie kindly. Thank you.",kod
D12B_K_Q,12,SPK_EMPEROR,,0,"Söyle bana, gelecekten gelen. Yaptığın şey yetecek mi?","Tell me, you who came from the future. Will what you have done be enough?",kod
D12B_K_YEAR,12,SPK_EMPEROR,,0,"Bir yıl. Bir şehir için kısa, bir insan için uzun. Kabul ediyorum.","A year. Short for a city, long for a man. I accept it.",kod
D12B_T_02,12,SPK_TOLGA,,0,"Çağırdınız, Majeste.","You sent for me, Your Majesty.",kod
D12B_T_04,12,SPK_TOLGA,,0,"(Ordugâh. Ateşler yanmaya başlıyor. Tolga bir yerde, o ateşlerden birinin başında Kadri'nin çorba karıştırdığını biliyor.)","(The camp. The fires are coming alight. Somewhere down there, Tolga knows, Kadri is stirring soup over one of them.)",kod
D12B_T_CANT_SAY,12,SPK_TOLGA,,0,"Bunu size söyleyemem, Majeste.","I can't tell you that, Your Majesty.",kod
D12B_T_LIE,12,SPK_TOLGA,,0,"Yetecek, Majeste. Şehriniz kurtulacak.","It will, Your Majesty. Your city will be saved.",kod
D12B_T_RADIO,12,SPK_TOLGA,,0,"Hazırım, Hikmet Amca. Sanırım.","I'm ready, Uncle Hikmet. I think.",kod
D12B_T_YEAR,12,SPK_TOLGA,,0,Belki size bir yıl kazandırır. Belki de sadece bir gün.,Perhaps it'll buy you a year. Or perhaps just a day.,kod
D12_END_12_1_1,12,SPK_FATIH,,0,Doğru cevap.,The right answer.,tablo
D12_END_12_1_2,12,SPK_TOLGA,,0,...Öyle mi?,...Is it?,tablo
D12_END_12_1_3,12,SPK_FATIH,,0,"Geleceği bilen adam onu söylemez. Söylerse gelecek olmaz, sadece dedikodu olur. Hediyelerini al, Tolga. Evine dön.","A man who knows the future doesn't tell it. If he does, it stops being the future and becomes gossip. Take your gifts, Tolga. Go home.",tablo
D12_END_12_2_1,12,SPK_FATIH,,0,Leblebi... kitapta yazıyormuş. Askere moral yemeği olacak.,Leblebi... it seems it's written in the book. It will be a morale food for the army.,tablo
D12_END_12_2_2,12,SPK_TOLGA,,0,"Sultanım, yani ben... tarihi değiştirdim mi?","Your Majesty, so I... have I changed history?",tablo
D12_END_12_2_3,12,SPK_FATIH,,0,Tarihi değil. Menüyü. Bazen ikisi aynı şeydir.,Not history. The menu. Sometimes they're the same thing.,tablo
D12_END_12_3_1,12,SPK_FATIH,,0,"Altı ay benim, altı ay onun. ...Hayır.","Six months mine, six months his. ...No.",tablo
D12_END_12_3_2,12,SPK_TOLGA,,0,Ama bakım masrafları—,But the maintenance costs—,tablo
D12_END_12_3_3,12,SPK_FATIH,,0,Hayır. İki hükümdara da hayır dedirttin. Bunu kimse başaramazdı. Galata'ya git. Orada seni anlarlar.,No. You've made two rulers say no. Nobody else could have managed that. Go to Galata. They'll understand you there.,tablo
D12_END_12_4_1,12,SPK_FATIH,,0,"(Telsiz-Kumanda'yı alır, kapağını açar. Üç dakika.) Bu kablo buraya değil, buraya. Bu bant... bant kalsın. İşte.","(Takes the Radio-Remote and opens it up. Three minutes.) This wire doesn't go here, it goes here. This tape... leave the tape. There.",tablo
D12_END_12_4_2,12,SPK_TOLGA,,0,Çalışıyor mu?,Does it work?,tablo
D12_END_12_4_3,12,SPK_FATIH,,0,"Sizin zamanınızda tamirciler kaç yaşında? ...Git, Tolga. Tam doğru zamana.","How old are the repairmen in your time? ...Go, Tolga. To exactly the right time.",tablo
D12_END_12_5_1,12,SPK_FATIH,,0,Mutfak danışmanı Tolga. Kadri'nin yanında sana iyi bakarlar.,"Tolga, adviser to the kitchen. They'll look after you well with Kadri.",tablo
D12_END_12_5_2,12,SPK_TOLGA,,0,"Sultanım, bir dahaki sefere daha iyi hazırlanırım.","Your Majesty, next time I'll come better prepared.",tablo
D12_END_12_5_3,12,SPK_FATIH,,0,Bir dahaki sefere... gecelikli ihtiyarı da getir. Makinesini merak ettim.,Next time... bring the old man in the nightgown. I'm curious about his machine.,tablo
D12_END_12_6_1,12,SPK_FATIH,,0,"(Hikmet'le yere çömelmiş, halkaların çizimine bakıyor) Burada dişli değil, kayış olmalı. Kayış kaymaz mı?","(Crouched on the floor beside Hikmet, studying a drawing of the rings) This should be a belt, not a gear. Won't the belt slip?",tablo
D12_END_12_6_2,12,SPK_HIKMET,,0,"Kayar, Sultanım. Koli bandıyla sabitliyoruz.","It slips, Your Majesty. We fix it with duct tape.",tablo
D12_END_12_6_3,12,SPK_FATIH,,0,Mühendisler meclisi. Bunu her sabah toplayalım. ...Siz gidene kadar.,A council of engineers. Let us meet every morning. ...Until you leave.,tablo
D12_F_01,12,SPK_FATIH,,0,Gelecekten gelen adam. Sorucu Ağa senin için 'soruya soruyla cevap veriyor' dedi. Burada soruları ben sorarım. Cevapları da dinlerim. Dikkatle.,"The man from the future. The Questioning Agha says you 'answer a question with a question'. Here, I ask the questions. And I listen to the answers. Carefully.",kod
D12_F_AGAIN,12,SPK_FATIH,,0,Yine sen. Mutfak sana iyi gelmiş. Tekrar soruyorum: kimsin?,You again. The kitchen has done you good. I ask again: who are you?,ad
D12_F_ALL,12,SPK_FATIH,,0,"Sizin zamanınızda herkes mi böyle gelir? Gecelikle, formla ve fesle?","In your time, does everyone come like this? In a nightgown, with a form, and in a fez?",kod
D12_F_CANDARLI,12,SPK_FATIH,[laughs],0,"(Okur, gülümsemez) Halil Paşa. Barış istiyor. Her zaman barış istiyor. ...Mektubu getirdiğin için teşekkür ederim. Halil Paşa etmeyecek.",(Reads it; does not smile) Halil Pasha. He wants peace. He always wants peace. ...Thank you for bringing me the letter. Halil Pasha won't thank you.,kod
D12_F_CANNON,12,SPK_FATIH,,0,"Urban'ın topu üç günde bir çatlıyor. Gelecekten gelen adam, sen ne dersin?","Urban's cannon cracks every three days. Man from the future, what do you say?",kod
D12_F_CANNON_A,12,SPK_FATIH,,0,(Katibe döner) Yaz. Yavaş soğuma. Kalın namlu. (Tolga'ya) Urban bunu üç haftadır bana anlatamadı.,(Turns to the scribe) Write it down. Slow cooling. Thick barrel. (To Tolga) Urban has failed to explain this to me for three weeks.,ad
D12_F_CANNON_B,12,SPK_FATIH,,0,Geçici çözümle şehir alınmaz. Ama bandı gördüm. Güzel bant.,You don't take a city with a temporary fix. But I've seen the tape. Good tape.,ad
D12_F_CANNON_C,12,SPK_FATIH,,0,Urban da öyle diyor. Urban'ı dinlemiyorum.,Urban says the same. I don't listen to Urban.,ad
D12_F_CANNON_D,12,SPK_FATIH,,0,Hasar tespiti. Kötü bir şey olduktan sonra gelen adam. Dürüst bir cevap.,Assessing damage. The man who comes after the bad thing has happened. An honest answer.,ad
D12_F_CONFESS,12,SPK_FATIH,,0,Bir imparatorun mektubunu açıp bana söyleyen ilk adamsın. Muhtemelen son adam da.,"You're the first man to open an emperor's letter and then tell me so. Probably the last, too.",kod
D12_F_CUBE_2,12,SPK_FATIH,,0,Otuz yıl mı?,Thirty years?,kod
D12_F_HIDE,12,SPK_FATIH,,0,Yol engebeliydi. Anlıyorum. (Anladığı her hâlinden belli),The way was bumpy. I understand. (It's quite clear that he does),kod
D12_F_HIKMET_1,12,SPK_FATIH,,0,Yanındaki yaşlı adam... gecelik giymiş. Sizin zamanınızda saraya gecelikle mi gelinir?,"The old man beside you... is wearing a nightgown. In your time, does one come to court in nightclothes?",kod
D12_F_HIKMET_3,12,SPK_FATIH,,0,Kabahatini söyleyen adam. Nadir görülür. Kal. Dinle.,A man who admits his fault. That is rare. Stay. Listen.,kod
D12_F_ITEMS,12,SPK_FATIH,,0,Yanında getirdiklerini göster. Gelecek elinde ne taşıyor?,Show me what you've brought. What does the future carry in its hands?,kod
D12_F_ITEM_BOOK,12,SPK_FATIH,,0,(Sayfaları çevirir) Burnumu büyük çizmişler. ...Bütün bir hayatı iki satıra sığdırmışlar.,(Turning pages) They've made my nose rather large. ...And fit an entire life into two lines.,ad
D12_F_ITEM_CHICKPEAS,12,SPK_FATIH,,0,"Kavrulmuş nohut. Askerin taşıması kolay, bozulmaz. Bunu kim düşündü?","Roasted chickpeas. Light for a soldier to carry, and they keep. Whose idea was this?",ad
D12_F_ITEM_COLOGNE,12,SPK_FATIH,,0,(Elini uzatır) Limon. Güzel bir âdet. Sizin zamanınızda herkes bunu mu yapıyor?,(Holds out his hands) Lemon. A pleasant custom. Is this done by everyone in your time?,ad
D12_F_ITEM_CUBE,12,SPK_FATIH,,0,"(Küpü çevirir. Kırk saniye.) Altı yüz, dokuz parça, bir kural. ...İşte.","(Turns the cube. Forty seconds.) Six faces, nine pieces, one rule. ...There.",kod
D12_F_ITEM_LIGHTER,12,SPK_FATIH,,0,"Çakmaktaşıyla demir, küçültülmüş. Güzel. Ama savaşları çakmak kazanmaz.","Flint and steel, made small. Clever. But wars aren't won with lighters.",ad
D12_F_ITEM_PHONE,12,SPK_FATIH,[hesitant],0,"Işık saçan bir levha, hesap yapıyor. Nasıl çalıştığını anlat. ...Anlatamıyor musun? Taşıdığın şeyi bilmiyorsun. Yine de... hesap makinesi. Güzel.",A glowing tablet that calculates. Explain how it works. ...You can't? You carry a thing you don't understand. Still... a calculating machine. Fine work.,ad
D12_F_ITEM_POWERBANK,12,SPK_FATIH,,0,Taş gibi ama taş değil. İçinde ne var?,"Like a stone, yet not a stone. What's inside?",ad
D12_F_ITEM_SELFIE,12,SPK_FATIH,,0,Bu bir asa mı? Sorucu Ağa asalı adamlara bir soru eksik sorar. Ben sormam.,Is this a staff? The Questioning Agha asks men with staffs one question fewer. I don't.,ad
D12_F_ITEM_TAPE,12,SPK_FATIH,,0,"Yapışıyor, kopuyor, yine yapışıyor. Her mühendisin rüyası. Kaç tane var?","It sticks, it tears, it sticks again. Every engineer's dream. How much do you have?",ad
D12_F_ITEM_THERMOS,12,SPK_FATIH,,0,Sıcağı saklayan bir kap. İlginç. Tadı ise... Sizin zamanınızda bunu herkes mi içiyor?,A vessel that keeps its heat. Curious. And the taste... Does everyone in your time drink this?,ad
